1146722_1_7558140036342906956.csv,http://dbpedia.org/ontology/Mountain,5,http://dbpedia.org/property/elevationM,1,0.168207945145
11688006_0_8123036130090004213.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/populationEstimate,1,0.158728679183
11688006_0_8123036130090004213.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/property/statArea,2,0.0844294430776
11688006_0_8123036130090004213.csv,http://dbpedia.org/ontology/Country,5,http://dbpedia.org/property/statArea,1,0.0419964859188
13395751_3_369722706637560735.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/elevation,3,0.227338179955
14311244_0_7604843865524657408.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/property/elevationFt,1,0.238891521372
15700884_0_8204220284166767221.csv,http://dbpedia.org/ontology/Company,2,http://dbpedia.org/property/employees,7,0.194472814916
16767252_0_2409448375013995751.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.042108956602
20135078_0_7570343137119682530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0798035759255
2066887_0_746204117268168398.csv,http://dbpedia.org/ontology/Saint,4,http://dbpedia.org/ontology/deathYear,2,0.298517007939
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,2,0.1263664375
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.314030363762
21337553_0_8832378999628437599.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevationFt,1,0.22543057693
21362676_0_6854186738074119688.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0667868717201
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/statArea,3,0.0852089955385
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/property/populationEstimate,3,0.22129391274
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,1,0.0359047619048
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/ontology/PopulatedPlace-areaTotal,3,0.105975515995
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0393675909604
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/ontology/activeYearsEndYear,3,0.487764195562
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,1,0.0817634107539
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/years,1,0.271671617607
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/property/elevationM,1,0.168370291185
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,2,0.308641975309
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevationM,1,0.16076604468
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,1,0.201086956522
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,1,0.0899102079395
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,1,0.208498023715
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,1,0.108332121565
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,2,0.230047989582
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,3,0.339952432537
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,6,0.156830210437
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,14,0.188283091631
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevationM,1,0.209969450551
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0574205361754
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevationM,1,0.187141622835
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0901345713211
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,1,0.108838963506
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,1,0.0457619321604
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/property/populationEstimate,1,0.0627136784712
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/established,1,0.0935064935065
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/years,1,0.0299998511015
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,1,0.103066785293
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0321984928365
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,1,0.0160992326047
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/populationEstimate,1,0.0869007982397
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,1,0.0160992326047
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/populationEstimate,1,0.0869007982397
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,8,0.339866927803
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,7,0.47475875184
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,5,0.462781879114
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,2,0.187942391796
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.246562361788
49087820_0_461228320225084868.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,4,0.298534820113
49772588_0_6549847739640234347.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/populationEstimate,3,0.201493885317
49801939_0_6964113429298874283.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/property/elevationFt,1,0.238891521372
50245608_0_871275842592178099.csv,http://dbpedia.org/ontology/Film,1,http://dbpedia.org/property/years,1,0.0350846678642
50245608_0_871275842592178099.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/length,10,0.224551792702
52299421_0_4473286348258170200.csv,http://dbpedia.org/ontology/Country,6,http://dbpedia.org/property/populationEstimate,3,0.237780851641
53822652_0_5767892317858575530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/years,1,0.0768033878236
53989675_0_8697482470743954630.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/property/catchment,3,0.155028373892
54719588_0_8417197176086756912.csv,http://dbpedia.org/ontology/Film,6,http://dbpedia.org/property/year,1,0.0450212176578
55961337_0_6548713781034932742.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,4,0.209676227914
57938705_0_8737506792349461963.csv,http://dbpedia.org/ontology/VideoGame,3,http://dbpedia.org/property/years,1,0.199275362319
58891288_0_1117541047012405958.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/established,1,0.101500365753
5972322_0_3150366936082777235.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/votes,7,0.1250290685
5972322_0_3150366936082777235.csv,http://dbpedia.org/ontology/Election,3,http://dbpedia.org/property/seats%25_,3,0.140666887126
61069974_0_1894536874590565102.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,2,0.224288964213
66329615_0_3585856495110277641.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,1,0.188768115942
67865873_0_8259587610208037357.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/populationEstimate,1,0.0570083828607
68779923_0_3859283110041832023.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/years,1,0.0805891668084
68779923_1_3240042497463101224.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/fromyr,1,0.0648640729368
68779923_2_1000046510804975562.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/fromyr,1,0.14476679817
69537082_0_7789694313271016902.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,2,0.0205356918391
69537082_0_7789694313271016902.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/populationEstimate,1,0.0581610215043
